#BLASTP
#Strictness for accepting hits was >= 25% sequence identity with >= 65% alignment length of input sequence length
#query	subject	identity	length	mismatches	gaps	alignment start query	alignment end query	alignment start subject	alignment end subject	evalue	bitscore	PASS minimum identity	PASS minimum alignment length	genome	sequence (number)	original sequence name	start coordinate	end coordinate	mRNA length (bp)	protein length (aa)	mRNA identifier	mRNA name	mRNA node identifier	homology group node identifier	gene identifier	gene name	gene node identifier

##sequence 1,>NP_001320342.1 FT [organism=Arabidopsis thaliana] [GeneID=842859], 219 length
NP_176726.1	BroT10.C02g01540.1_genome_10	55.682	176	75	2	1	173	4	179	1.19e-64	199	PASS	PASS	10	7	GWHDUBI00000007	1092683	1093837	1155	179	BroT10.C02g01540.1	-	82777742	0	BroT10.C02g01540	-	82777741
NP_176726.1	BroT19.C02g01420.1_genome_8	55.682	176	75	2	1	173	4	179	1.19e-64	199	PASS	PASS	8	2	GWHDTYL00000002	1049482	1050636	1155	179	BroT19.C02g01420.1	-	81202798	0	BroT19.C02g01420	-	81202797
NP_176726.1	rna-XM_013765654.1_genome_1	55.682	176	75	2	1	173	4	179	1.19e-64	199	PASS	PASS	1	2	NC_027749.1	802837	804046	1210	179	rna-XM_013765654.1	XM_013765654.1	76761819	0	gene-LOC106327493	LOC106327493	76761818
NP_176726.1	BroT17.C03g28110.1_genome_12	57.396	169	70	2	7	173	7	175	2.22e-64	198	PASS	PASS	12	22	GWHDUBP00000022	17647223	17650948	3726	175	BroT17.C03g28110.1	-	84068454	0	BroT17.C03g28110	-	84068453
NP_176726.1	BroT08.C03g28150.1_genome_11	57.396	169	70	2	7	173	7	175	2.22e-64	198	PASS	PASS	11	1	GWHDUBL00000001	17358628	17362372	3745	175	BroT08.C03g28150.1	-	83036247	0	BroT08.C03g28150	-	83036246
NP_176726.1	BroT10.C03g28760.1_genome_10	57.396	169	70	2	7	173	7	175	2.22e-64	198	PASS	PASS	10	9	GWHDUBI00000009	17671190	17674905	3716	175	BroT10.C03g28760.1	-	82939706	0	BroT10.C03g28760	-	82939705
NP_176726.1	BroT06.C03g27620.1_genome_6	57.396	169	70	2	7	173	7	175	2.22e-64	198	PASS	PASS	6	3	GWHDTYJ00000003	17727202	17730946	3745	175	BroT06.C03g27620.1	-	80108324	0	BroT06.C03g27620	-	80108323
NP_176726.1	BroT07.C03g28610.1_genome_4	57.396	169	70	2	7	173	7	175	2.22e-64	198	PASS	PASS	4	7	GWHDTYA00000007	17801331	17805075	3745	175	BroT07.C03g28610.1	-	79073892	0	BroT07.C03g28610	-	79073891
NP_176726.1	BroT22.C03g28410.1_genome_15	57.396	169	70	2	7	173	7	175	4.88e-64	197	PASS	PASS	15	3	C03	17734546	17738326	3781	175	BroT22.C03g28410.1	-	85751170	0	BroT22.C03g28410	-	85751169
NP_176726.1	BroT21.C03g28010.1_genome_13	57.396	169	70	2	7	173	7	175	4.88e-64	197	PASS	PASS	13	3	GWHDUBS00000003	17827354	17831131	3778	175	BroT21.C03g28010.1	-	84429117	0	BroT21.C03g28010	-	84429116
NP_176726.1	BroT13.C03g28460.1_genome_5	57.396	169	70	2	7	173	7	175	4.88e-64	197	PASS	PASS	5	7	GWHDTYE00000007	18108106	18111846	3741	175	BroT13.C03g28460.1	-	79691287	0	BroT13.C03g28460	-	79691286
NP_176726.1	BroT22.C04g46560.1_genome_15	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	15	4	C04	57718711	57720503	1793	175	BroT22.C04g46560.1	-	85862668	0	BroT22.C04g46560	-	85862667
NP_176726.1	BolO_0g03490.1_genome_14	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	14	11	contig_2760385-3979381	881087	882878	1792	175	BolO_0g03490.1	-	84881374	0	BolO_0g03490	-	84881373
NP_176726.1	BroT21.C04g41670.1_genome_13	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	13	4	GWHDUBS00000004	50732514	50734306	1793	175	BroT21.C04g41670.1	-	84537311	0	BroT21.C04g41670	-	84537310
NP_176726.1	BroT17.C04g49580.1_genome_12	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	12	17	GWHDUBP00000017	60769148	60770929	1782	175	BroT17.C04g49580.1	-	83830688	0	BroT17.C04g49580	-	83830687
NP_176726.1	BroT08.C04g46510.1_genome_11	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	11	3	GWHDUBL00000003	58412705	58414488	1784	175	BroT08.C04g46510.1	-	83214137	0	BroT08.C04g46510	-	83214136
NP_176726.1	BroT12.C04g47910.1_genome_9	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	9	9	GWHDUBH00000009	58248434	58250195	1762	175	BroT12.C04g47910.1	-	82366673	0	BroT12.C04g47910	-	82366672
NP_176726.1	BroT19.C04g46850.1_genome_8	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	8	3	GWHDTYL00000003	58147994	58149785	1792	175	BroT19.C04g46850.1	-	81319194	0	BroT19.C04g46850	-	81319193
NP_176726.1	BroT24.C04g44910.1_genome_7	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	7	4	GWHDTYK00000004	53660997	53662789	1793	175	BroT24.C04g44910.1	-	80807439	0	BroT24.C04g44910	-	80807438
NP_176726.1	BroT06.C04g44890.1_genome_6	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	6	4	GWHDTYJ00000004	54475258	54477049	1792	175	BroT06.C04g44890.1	-	80216558	0	BroT06.C04g44890	-	80216557
NP_176726.1	BroT13.C04g46480.1_genome_5	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	5	2	GWHDTYE00000002	57507920	57509712	1793	175	BroT13.C04g46480.1	-	79460317	0	BroT13.C04g46480	-	79460316
NP_176726.1	BroT07.C04g46660.1_genome_4	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	4	2	GWHDTYA00000002	53762985	53764776	1792	175	BroT07.C04g46660.1	-	78842034	0	BroT07.C04g46660	-	78842033
NP_176726.1	BroT02.C04g46030.1_genome_3	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	3	5	GWHDTWX00000005	55769774	55771556	1783	175	BroT02.C04g46030.1	-	78396271	0	BroT02.C04g46030	-	78396270
NP_176726.1	bro4G05433.1_genome_2	56.571	175	74	2	1	173	1	175	1.00e-63	197	PASS	PASS	2	3	GWHBKLA00000003	54966620	54968412	1793	175	bro4G05433.1	-	77641689	0	bro4G05433	-	77641688
NP_176726.1	BroT10.C04g47300.1_genome_10	56.571	175	74	2	1	173	1	175	1.98e-63	196	PASS	PASS	10	6	GWHDUBI00000006	60369629	60371410	1782	175	BroT10.C04g47300.1	-	82759470	0	BroT10.C04g47300	-	82759469
NP_176726.1	rna-XM_013779638.1_genome_1	56.571	175	74	2	1	173	1	175	1.98e-63	196	PASS	PASS	1	4	NC_027751.1	44021319	44023393	2075	175	rna-XM_013779638.1	XM_013779638.1	76983121	0	gene-LOC106340799	LOC106340799	76983120
NP_176726.1	BroT22.C09g58950.1_genome_15	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	15	8	C09	63339751	63340830	1080	178	BroT22.C09g58950.1	-	86168668	0	BroT22.C09g58950	-	86168667
NP_176726.1	BolO_9g71100.1_genome_14	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	14	8	C09	65290017	65291250	1234	178	BolO_9g71100.1	-	85597126	0	BolO_9g71100	-	85597125
NP_176726.1	BroT21.C09g59790.1_genome_13	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	13	9	GWHDUBS00000009	62325175	62326242	1068	178	BroT21.C09g59790.1	-	84875169	0	BroT21.C09g59790	-	84875168
NP_176726.1	BroT17.C09g63590.1_genome_12	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	12	3	GWHDUBP00000003	67071406	67072475	1070	178	BroT17.C09g63590.1	-	83700376	0	BroT17.C09g63590	-	83700375
NP_176726.1	BroT08.C09g60910.1_genome_11	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	11	7	GWHDUBL00000007	66545430	66546501	1072	178	BroT08.C09g60910.1	-	83503099	0	BroT08.C09g60910	-	83503098
NP_176726.1	BroT10.C09g61630.1_genome_10	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	10	1	GWHDUBI00000001	67555267	67556340	1074	178	BroT10.C09g61630.1	-	82456558	0	BroT10.C09g61630	-	82456557
NP_176726.1	BroT19.C09g59970.1_genome_8	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	8	5	GWHDTYL00000005	66709818	66710891	1074	178	BroT19.C09g59970.1	-	81469386	0	BroT19.C09g59970	-	81469385
NP_176726.1	BroT06.C09g59350.1_genome_6	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	6	9	GWHDTYJ00000009	64572589	64573662	1074	178	BroT06.C09g59350.1	-	80539884	0	BroT06.C09g59350	-	80539883
NP_176726.1	BroT13.C09g60530.1_genome_5	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	5	10	GWHDTYE00000010	63994098	63995168	1071	178	BroT13.C09g60530.1	-	79888629	0	BroT13.C09g60530	-	79888628
NP_176726.1	BroT07.C09g60780.1_genome_4	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	4	10	GWHDTYA00000010	63548284	63549355	1072	178	BroT07.C09g60780.1	-	79272328	0	BroT07.C09g60780	-	79272327
NP_176726.1	BroT02.C09g61620.1_genome_3	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	3	7	GWHDTWX00000007	64723918	64724989	1072	178	BroT02.C09g61620.1	-	78555005	0	BroT02.C09g61620	-	78555004
NP_176726.1	bro9G06950.1_genome_2	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	2	2	GWHBKLA00000002	65658147	65659214	1068	178	bro9G06950.1	-	77575381	0	bro9G06950	-	77575380
NP_176726.1	rna-XM_013754915.1_genome_1	56.000	175	75	1	1	173	4	178	3.09e-63	196	PASS	PASS	1	9	NC_027756.1	53703584	53704817	1234	178	rna-XM_013754915.1	XM_013754915.1	77344156	0	gene-LOC106317055	LOC106317055	77344155
NP_176726.1	BroT22.C04g19990.1_genome_15	57.229	166	69	2	7	170	7	172	4.07e-63	195	PASS	PASS	15	4	C04	19893300	19894841	1542	173	BroT22.C04g19990.1	-	85834294	0	BroT22.C04g19990	-	85834293
NP_176726.1	BroT12.C09g61910.1_genome_9	55.429	175	76	1	1	173	4	178	4.38e-63	195	PASS	PASS	9	5	GWHDUBH00000005	61753691	61754759	1069	178	BroT12.C09g61910.1	-	82125899	0	BroT12.C09g61910	-	82125898
NP_176726.1	BroT24.C09g58810.1_genome_7	55.429	175	76	1	1	173	4	178	4.38e-63	195	PASS	PASS	7	9	GWHDTYK00000009	61988384	61989452	1069	178	BroT24.C09g58810.1	-	81131687	0	BroT24.C09g58810	-	81131686
NP_176726.1	BroT22.C04g17760.1_genome_15	80.000	115	23	0	1	115	1	115	1.12e-62	192	PASS	PASS	15	4	C04	16986872	16989638	2767	133	BroT22.C04g17760.1	-	85831954	0	BroT22.C04g17760	-	85831953
NP_176726.1	BroT21.C04g14000.1_genome_13	80.000	115	23	0	1	115	1	115	1.12e-62	192	PASS	PASS	13	4	GWHDUBS00000004	13138241	13141004	2764	133	BroT21.C04g14000.1	-	84505921	0	BroT21.C04g14000	-	84505920
NP_176726.1	BroT07.C04g17530.1_genome_4	80.000	115	23	0	1	115	1	115	1.12e-62	192	PASS	PASS	4	2	GWHDTYA00000002	16359248	16362016	2769	133	BroT07.C04g17530.1	-	78809810	0	BroT07.C04g17530	-	78809809
NP_176726.1	BroT10.C02g29500.1_genome_10	79.091	110	23	0	65	174	6	115	1.14e-59	184	PASS	FAIL	10	
NP_176726.1	BolO_3g31350.1_genome_14	50.259	193	70	3	7	173	7	199	3.97e-59	186	PASS	PASS	14	3	C03	17328799	17332543	3745	199	BolO_3g31350.1	-	85085129	0	BolO_3g31350	-	85085128
NP_176726.1	BroT22.C08g43730.1_genome_15	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	15	7	C08	47439263	47440994	1732	173	BroT22.C08g43730.1	-	86088846	0	BroT22.C08g43730	-	86088845
NP_176726.1	BolO_8g50580.1_genome_14	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	14	7	C08	46475065	46476794	1730	173	BolO_8g50580.1	-	85499841	0	BolO_8g50580	-	85499840
NP_176726.1	BroT21.C08g46380.1_genome_13	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	13	8	GWHDUBS00000008	50515412	50517149	1738	173	BroT21.C08g46380.1	-	84792489	0	BroT21.C08g46380	-	84792488
NP_176726.1	BroT17.C08g46740.1_genome_12	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	12	29	GWHDUBP00000029	47697261	47698991	1731	173	BroT17.C08g46740.1	-	84254858	0	BroT17.C08g46740	-	84254857
NP_176726.1	BroT08.C08g43850.1_genome_11	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	11	6	GWHDUBL00000006	47413719	47415886	2168	173	BroT08.C08g43850.1	-	83418045	0	BroT08.C08g43850	-	83418044
NP_176726.1	BroT12.C08g44390.1_genome_9	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	9	2	GWHDUBH00000002	47036762	47038947	2186	173	BroT12.C08g44390.1	-	81878145	0	BroT12.C08g44390	-	81878144
NP_176726.1	BroT19.C08g45100.1_genome_8	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	8	9	GWHDTYL00000009	48577833	48580360	2528	173	BroT19.C08g45100.1	-	81745536	0	BroT19.C08g45100	-	81745535
NP_176726.1	BroT24.C08g42730.1_genome_7	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	7	8	GWHDTYK00000008	45811054	45812784	1731	173	BroT24.C08g42730.1	-	81051213	0	BroT24.C08g42730	-	81051212
NP_176726.1	BroT06.C08g42530.1_genome_6	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	6	8	GWHDTYJ00000008	46734695	46736424	1730	173	BroT06.C08g42530.1	-	80459000	0	BroT06.C08g42530	-	80458999
NP_176726.1	BroT13.C08g44320.1_genome_5	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	5	11	GWHDTYE00000011	48412714	48415237	2524	173	BroT13.C08g44320.1	-	79942753	0	BroT13.C08g44320	-	79942752
NP_176726.1	BroT07.C08g44770.1_genome_4	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	4	11	GWHDTYA00000011	46406031	46407762	1732	173	BroT07.C08g44770.1	-	79326610	0	BroT07.C08g44770	-	79326609
NP_176726.1	BroT02.C08g44750.1_genome_3	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	3	2	GWHDTWX00000002	46817005	46818735	1731	173	BroT02.C08g44750.1	-	78215465	0	BroT02.C08g44750	-	78215464
NP_176726.1	bro8G05041.1_genome_2	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	2	8	GWHBKLA00000008	47851972	47853702	1731	173	bro8G05041.1	-	78015589	0	bro8G05041	-	78015588
NP_176726.1	rna-XM_013747883.1_genome_1	48.193	166	83	2	7	170	6	170	1.23e-50	163	PASS	PASS	1	8	NC_027755.1	36663482	36665904	2423	173	rna-XM_013747883.1	XM_013747883.1	77253309	0	gene-LOC106310656	LOC106310656	77253308
NP_176726.1	BolO_0g06960.1_genome_14	61.538	156	26	1	1	156	1	122	1.87e-50	162	PASS	PASS	14	14	contig_6319937-7451518	257056	258801	1746	150	BolO_0g06960.1	-	84885357	0	BolO_0g06960	-	84885356
NP_176726.1	BroT12.C05g15480.1_genome_9	47.337	169	86	2	7	173	7	174	6.86e-50	162	PASS	PASS	9	8	GWHDUBH00000008	9627994	9629841	1848	174	BroT12.C05g15480.1	-	82263805	0	BroT12.C05g15480	-	82263804
NP_176726.1	BroT17.C05g15450.1_genome_12	46.512	172	89	2	1	170	1	171	8.35e-50	161	PASS	PASS	12	16	GWHDUBP00000016	9598961	9600807	1847	174	BroT17.C05g15450.1	-	83724468	0	BroT17.C05g15450	-	83724467
NP_176726.1	BroT19.C05g14990.1_genome_8	46.512	172	89	2	1	170	1	171	8.35e-50	161	PASS	PASS	8	7	GWHDTYL00000007	9132058	9133755	1698	174	BroT19.C05g14990.1	-	81588036	0	BroT19.C05g14990	-	81588035
NP_176726.1	BolO_5g16440.1_genome_14	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	14	401	C05	9309184	9311147	1964	174	BolO_5g16440.1	-	85251367	0	BolO_5g16440	-	85251366
NP_176726.1	BroT08.C05g15470.1_genome_11	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	11	5	GWHDUBL00000005	9301844	9303685	1842	174	BroT08.C05g15470.1	-	83316179	0	BroT08.C05g15470	-	83316178
NP_176726.1	BroT10.C05g15190.1_genome_10	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	10	2	GWHDUBI00000002	9222874	9224715	1842	174	BroT10.C05g15190.1	-	82477624	0	BroT10.C05g15190	-	82477623
NP_176726.1	BroT06.C05g15020.1_genome_6	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	6	5	GWHDTYJ00000005	9361554	9363395	1842	174	BroT06.C05g15020.1	-	80251060	0	BroT06.C05g15020	-	80251059
NP_176726.1	BroT13.C05g14850.1_genome_5	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	5	1	GWHDTYE00000001	9149735	9151576	1842	174	BroT13.C05g14850.1	-	79359171	0	BroT13.C05g14850	-	79359170
NP_176726.1	BroT07.C05g15260.1_genome_4	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	4	1	GWHDTYA00000001	9098089	9099930	1842	174	BroT07.C05g15260.1	-	78739428	0	BroT07.C05g15260	-	78739427
NP_176726.1	BroT02.C05g15350.1_genome_3	47.337	169	86	2	7	173	7	174	9.73e-50	161	PASS	PASS	3	6	GWHDTWX00000006	9262082	9263923	1842	174	BroT02.C05g15350.1	-	78432459	0	BroT02.C05g15350	-	78432458
NP_176726.1	BroT22.C05g13730.1_genome_15	46.512	172	89	2	1	170	1	171	9.83e-50	161	PASS	PASS	15	10	C05	8456562	8458166	1605	174	BroT22.C05g13730.1	-	85895754	0	BroT22.C05g13730	-	85895753
NP_176726.1	BroT21.C05g15420.1_genome_13	46.512	172	89	2	1	170	1	171	9.83e-50	161	PASS	PASS	13	5	GWHDUBS00000005	9433729	9435333	1605	174	BroT21.C05g15420.1	-	84572233	0	BroT21.C05g15420	-	84572232
NP_176726.1	BroT24.C05g14910.1_genome_7	46.512	172	89	2	1	170	1	171	9.83e-50	161	PASS	PASS	7	5	GWHDTYK00000005	9305305	9306909	1605	174	BroT24.C05g14910.1	-	80842551	0	BroT24.C05g14910	-	80842550
NP_176726.1	bro5G01543.1_genome_2	46.512	172	89	2	1	170	1	171	9.83e-50	161	PASS	PASS	2	1	GWHBKLA00000001	10362547	10364151	1605	174	bro5G01543.1	-	77385728	0	bro5G01543	-	77385727
NP_176726.1	rna-XM_013729630.1_genome_1	46.512	172	89	2	1	170	1	171	9.83e-50	161	PASS	PASS	1	5	NC_027752.1	8644561	8646420	1860	174	rna-XM_013729630.1	XM_013729630.1	77023470	0	gene-LOC106294014	LOC106294014	77023469
NP_176726.1	BroT10.C08g43880.1_genome_10	47.590	166	84	2	7	170	6	170	1.16e-49	161	PASS	PASS	10	4	GWHDUBI00000004	48139930	48141639	1710	173	BroT10.C08g43880.1	-	82640006	0	BroT10.C08g43880	-	82640005
NP_176726.1	BroT07.C06g43190.1_genome_4	80.000	90	18	0	1	90	1	90	5.94e-39	131	PASS	FAIL	4	
NP_176726.1	bro6G04793.1_genome_2	59.574	94	37	1	1	93	1	94	1.04e-21	87.4	PASS	FAIL	2	
NP_176726.1	BroT10.C06g42310.1_genome_10	44.231	156	38	3	1	156	1	107	2.22e-20	85.5	PASS	PASS	10	5	GWHDUBI00000005	48643546	48647997	4452	135	BroT10.C06g42310.1	-	82701796	0	BroT10.C06g42310	-	82701795
NP_176726.1	BroT17.C06g46180.1_genome_12	41.212	165	48	3	1	165	1	116	9.24e-20	83.2	PASS	PASS	12	19	GWHDUBP00000019	53179579	53183983	4405	116	BroT17.C06g46180.1	-	83968072	0	BroT17.C06g46180	-	83968071
NP_176726.1	BroT08.C06g43270.1_genome_11	75.385	65	16	0	1	65	1	65	4.13e-19	82.4	PASS	FAIL	11	
NP_176726.1	BroT19.C06g43070.1_genome_8	75.385	65	16	0	1	65	1	65	4.13e-19	82.4	PASS	FAIL	8	
NP_176726.1	BolO_3g01790.1_genome_14	45.455	88	45	1	1	85	1	88	2.12e-17	77.0	PASS	FAIL	14	
NP_176726.1	BolO_3g01790.1_genome_14	46.875	64	32	1	112	173	51	114	1.34e-07	51.2	PASS	FAIL	14	
NP_176726.1	BroT12.C07g34500.1_genome_9	28.571	98	61	3	77	165	50	147	0.085	37.0	PASS	FAIL	9	
NP_176726.1	BroT21.C07g32780.1_genome_13	28.571	98	61	3	77	165	50	147	0.086	37.0	PASS	FAIL	13	
NP_176726.1	BroT08.C07g33880.1_genome_11	28.571	98	61	3	77	165	50	147	0.086	37.0	PASS	FAIL	11	
NP_176726.1	BroT07.C07g34000.1_genome_4	29.592	98	60	4	77	165	50	147	0.088	37.0	PASS	FAIL	4	
NP_176726.1	BroT17.C07g36060.1_genome_12	28.571	98	61	3	77	165	50	147	0.089	37.0	PASS	FAIL	12	
NP_176726.1	BroT13.C07g34080.1_genome_5	28.571	98	61	3	77	165	50	147	0.099	36.6	PASS	FAIL	5	
NP_176726.1	BroT13.C07g34050.1_genome_5	28.571	98	61	3	77	165	50	147	0.10	36.6	PASS	FAIL	5	
NP_176726.1	BroT06.C07g32860.1_genome_6	28.571	98	61	3	77	165	50	147	0.11	36.6	PASS	FAIL	6	
NP_176726.1	BroT06.C07g32890.1_genome_6	28.571	98	61	3	77	165	50	147	0.12	36.2	PASS	FAIL	6	
NP_176726.1	BroT17.C07g36090.1_genome_12	28.571	98	61	3	77	165	50	147	0.12	36.6	PASS	FAIL	12	
NP_176726.1	BroT08.C07g33900.1_genome_11	28.571	98	61	3	77	165	50	147	0.12	36.6	PASS	FAIL	11	
NP_176726.1	BolO_0g21920.1_genome_14	28.571	98	61	3	77	165	50	147	0.12	36.6	PASS	FAIL	14	
NP_176726.1	BroT02.C07g34230.1_genome_3	28.571	98	61	3	77	165	50	147	0.13	36.6	PASS	FAIL	3	
NP_176726.1	bro7G03948.1_genome_2	28.571	98	61	3	77	165	50	147	0.44	34.7	PASS	FAIL	2	
NP_176726.1	BroT06.C04g46810.1_genome_6	23.009	113	76	2	20	132	73	174	1.4	33.1	FAIL	FAIL	6	
NP_176726.1	BroT02.C04g48150.1_genome_3	23.009	113	76	2	20	132	73	174	1.4	33.1	FAIL	FAIL	3	
NP_176726.1	BroT12.C07g34460.1_genome_9	30.864	81	48	3	77	153	50	126	2.1	32.7	PASS	FAIL	9	
NP_176726.1	BroT10.C06g30660.1_genome_10	29.730	74	51	1	56	129	197	269	3.6	32.0	PASS	FAIL	10	
NP_176726.1	BroT08.C06g22260.1_genome_11	25.000	72	50	1	17	88	103	170	7.6	30.8	PASS	FAIL	11	
NP_176726.1	BroT10.C06g22080.1_genome_10	25.000	72	50	1	17	88	103	170	7.6	30.8	PASS	FAIL	10	
NP_176726.1	BroT12.C06g22740.1_genome_9	25.000	72	50	1	17	88	103	170	7.6	30.8	PASS	FAIL	9	
NP_176726.1	BroT24.C06g21320.1_genome_7	25.000	72	50	1	17	88	103	170	7.6	30.8	PASS	FAIL	7	
NP_176726.1	BroT06.C06g21210.1_genome_6	25.000	72	50	1	17	88	103	170	7.6	30.8	PASS	FAIL	6	
